State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Kerala,THRISSUR,2000,Whole Year ,Banana,2810.0,20138.0
Kerala,THRISSUR,2000,Whole Year ,Coconut ,89472.0,540000000.0
Kerala,THRISSUR,2000,Whole Year ,Sugarcane,2.0,200.0
Kerala,THRISSUR,2000,Winter     ,Rice,22178.0,45021.0
Kerala,THRISSUR,2001,Autumn     ,Rice,9809.0,19830.0
Kerala,THRISSUR,2001,Summer     ,Rice,6129.0,15861.0
Kerala,THRISSUR,2001,Whole Year ,Banana,2828.0,17361.0
Kerala,THRISSUR,2001,Whole Year ,Coconut ,85480.0,545000000.0
Kerala,THRISSUR,2001,Whole Year ,Rubber,13402.0,19762.0
Kerala,THRISSUR,2001,Whole Year ,Sugarcane,2.0,200.0
Kerala,THRISSUR,2001,Whole Year ,Tea,530.0,1687.0
Kerala,THRISSUR,2001,Winter     ,Rice,21074.0,48590.0
Kerala,THRISSUR,2002,Autumn     ,Rice,9740.0,20021.0
Kerala,THRISSUR,2002,Summer     ,Rice,7698.0,23084.0
Kerala,THRISSUR,2002,Whole Year ,Banana,2844.0,19974.0
Kerala,THRISSUR,2002,Whole Year ,Coconut ,86068.0,620000000.0
Kerala,THRISSUR,2002,Whole Year ,Mango,7692.0,27166.0
Kerala,THRISSUR,2002,Whole Year ,Papaya,1611.0,7045.0
Kerala,THRISSUR,2002,Whole Year ,Rubber,13396.0,19932.0
Kerala,THRISSUR,2002,Whole Year ,Sugarcane,9.0,900.0
Kerala,THRISSUR,2002,Whole Year ,Tea,530.0,1466.0
Kerala,THRISSUR,2002,Winter     ,Rice,19836.0,44167.0
Kerala,THRISSUR,2003,Autumn     ,Rice,8016.0,18023.0
Kerala,THRISSUR,2003,Summer     ,Rice,6317.0,18894.0
Kerala,THRISSUR,2003,Whole Year ,Banana,2532.0,18652.0
Kerala,THRISSUR,2003,Whole Year ,Coconut ,87397.0,632000000.0
Kerala,THRISSUR,2003,Whole Year ,Mango,7869.0,28988.0
Kerala,THRISSUR,2003,Whole Year ,Papaya,1642.0,7176.0
Kerala,THRISSUR,2003,Whole Year ,Sugarcane,1.0,100.0
Kerala,THRISSUR,2003,Winter     ,Rice,19825.0,42925.0
Kerala,THRISSUR,2004,Autumn     ,Rice,9641.0,19964.0
Kerala,THRISSUR,2004,Summer     ,Rice,8658.0,26886.0
Kerala,THRISSUR,2004,Whole Year ,Banana,2713.0,19946.0
Kerala,THRISSUR,2004,Whole Year ,Coconut ,85115.0,709000000.0
Kerala,THRISSUR,2004,Whole Year ,Sugarcane,1.0,100.0
Kerala,THRISSUR,2004,Winter     ,Rice,18052.0,40613.0
Kerala,THRISSUR,2005,Autumn     ,Rice,7421.0,14563.0
Kerala,THRISSUR,2005,Summer     ,Rice,5877.0,19489.0
Kerala,THRISSUR,2005,Whole Year ,Banana,2919.0,25285.0
Kerala,THRISSUR,2005,Whole Year ,Coconut ,85366.0,726000000.0
Kerala,THRISSUR,2005,Whole Year ,Sugarcane,2.0,140.0
Kerala,THRISSUR,2005,Winter     ,Rice,17776.0,38899.0
Kerala,THRISSUR,2006,Autumn     ,Rice,5389.0,9847.0
Kerala,THRISSUR,2006,Summer     ,Rice,5894.0,20401.0
Kerala,THRISSUR,2006,Whole Year ,Banana,2980.0,26430.0
Kerala,THRISSUR,2006,Whole Year ,Coconut ,84454.0,608000000.0
Kerala,THRISSUR,2006,Winter     ,Rice,16028.0,34788.0
Kerala,THRISSUR,2007,Autumn     ,Rice,4149.0,7378.0
Kerala,THRISSUR,2007,Summer     ,Rice,8721.0,26374.0
Kerala,THRISSUR,2007,Whole Year ,Banana,3107.0,19864.0
Kerala,THRISSUR,2007,Whole Year ,Coconut ,81697.0,575000000.0
Kerala,THRISSUR,2007,Winter     ,Rice,11552.0,25629.0
Kerala,THRISSUR,2008,Autumn     ,Rice,4768.0,9439.0
Kerala,THRISSUR,2008,Summer     ,Rice,8834.0,28887.0
Kerala,THRISSUR,2008,Whole Year ,Banana,2773.0,25096.0
Kerala,THRISSUR,2008,Whole Year ,Coconut ,76753.0,531000000.0
Kerala,THRISSUR,2008,Winter     ,Rice,14326.0,33583.0
Kerala,THRISSUR,2009,Autumn     ,Rice,3901.0,6922.0
Kerala,THRISSUR,2009,Summer     ,Rice,8989.0,28329.0
Kerala,THRISSUR,2009,Whole Year ,Banana,2464.0,19455.0
Kerala,THRISSUR,2009,Whole Year ,Coconut ,77509.0,538000000.0
Kerala,THRISSUR,2009,Whole Year ,Sugarcane,1.0,
Kerala,THRISSUR,2009,Winter     ,Rice,12549.0,28603.0
Kerala,THRISSUR,2010,Autumn     ,Rice,3033.46,6012.32
Kerala,THRISSUR,2010,Summer     ,Rice,6361.9,20223.94
Kerala,THRISSUR,2010,Whole Year ,Banana,2283.36,17962.59
Kerala,THRISSUR,2010,Whole Year ,Coconut ,75364.43,493258000.0
Kerala,THRISSUR,2010,Whole Year ,Sugarcane,0.11,
Kerala,THRISSUR,2010,Winter     ,Rice,10863.98,26843.21
Kerala,THRISSUR,2011,Autumn     ,Rice,2740.18,5819.23
Kerala,THRISSUR,2011,Summer     ,Rice,7705.17,27973.72
Kerala,THRISSUR,2011,Whole Year ,Banana,2240.37,20670.74
Kerala,THRISSUR,2011,Whole Year ,Coconut ,89676.79,607999000.0
Kerala,THRISSUR,2011,Whole Year ,Sugarcane,0.17,
Kerala,THRISSUR,2011,Winter     ,Rice,10726.71,28522.89
Kerala,THRISSUR,2012,Autumn     ,Rice,2577.0,5615.0
Kerala,THRISSUR,2012,Summer     ,Rice,7476.0,26342.0
Kerala,THRISSUR,2012,Whole Year ,Banana,2141.0,20636.0
Kerala,THRISSUR,2012,Whole Year ,Coconut ,86476.0,548000000.0
Kerala,THRISSUR,2012,Whole Year ,Mango,6902.0,43315.0
Kerala,THRISSUR,2012,Whole Year ,Papaya,1203.0,4092.0
Kerala,THRISSUR,2012,Whole Year ,Sugarcane,1.0,2.0
Kerala,THRISSUR,2012,Winter     ,Rice,13045.0,35612.0
Kerala,THRISSUR,2013,Autumn     ,Rice,1810.0,4153.0
Kerala,THRISSUR,2013,Summer     ,Rice,7884.0,27853.0
Kerala,THRISSUR,2013,Whole Year ,Banana,2388.0,21569.0
Kerala,THRISSUR,2013,Whole Year ,Coconut ,87177.0,618000000.0
Kerala,THRISSUR,2013,Whole Year ,Mango,6601.0,35685.0
Kerala,THRISSUR,2013,Whole Year ,Sugarcane,0.29,3.0
Kerala,THRISSUR,2013,Winter     ,Rice,12580.0,34647.0
Kerala,THRISSUR,2014,Autumn     ,Rice,2864.0,6282.0
Kerala,THRISSUR,2014,Summer     ,Rice,8051.0,29830.0
Kerala,THRISSUR,2014,Whole Year ,Banana,2297.0,18980.0
Kerala,THRISSUR,2014,Whole Year ,Coconut ,83221.0,485000000.0
Kerala,THRISSUR,2014,Whole Year ,Sugarcane,0.24,2.0
Kerala,THRISSUR,2014,Winter     ,Rice,13236.0,39904.0
Kerala,WAYANAD,1997,Whole Year ,Coconut ,5278.0,13000.0
Kerala,WAYANAD,1998,Summer     ,Rice,3599.0,9023.0
Kerala,WAYANAD,1998,Whole Year ,Banana,3726.0,47663.0
Kerala,WAYANAD,1998,Whole Year ,Coconut ,9948.0,25000000.0
Kerala,WAYANAD,1998,Winter     ,Rice,12043.0,25666.0
Kerala,WAYANAD,1999,Summer     ,Rice,2750.0,6978.0
Kerala,WAYANAD,1999,Whole Year ,Banana,6342.0,65753.0
Kerala,WAYANAD,1999,Whole Year ,Coconut ,10843.0,27000000.0
Kerala,WAYANAD,1999,Whole Year ,Sugarcane,1.0,100.0
Kerala,WAYANAD,1999,Winter     ,Rice,14554.0,37783.0
Kerala,WAYANAD,2000,Summer     ,Rice,3200.0,7505.0
Kerala,WAYANAD,2000,Whole Year ,Banana,8935.0,67547.0
Kerala,WAYANAD,2000,Whole Year ,Coconut ,10995.0,43000000.0
Kerala,WAYANAD,2000,Whole Year ,Sugarcane,2.0,200.0
Kerala,WAYANAD,2000,Winter     ,Rice,11800.0,26297.0
Kerala,WAYANAD,2001,Summer     ,Rice,2952.0,7351.0
Kerala,WAYANAD,2001,Whole Year ,Banana,10174.0,75264.0
Kerala,WAYANAD,2001,Whole Year ,Coconut ,11383.0,39000000.0
Kerala,WAYANAD,2001,Whole Year ,Coffee,67510.0,54110.0
Kerala,WAYANAD,2001,Whole Year ,Rubber,6450.0,4038.0
Kerala,WAYANAD,2001,Whole Year ,Sugarcane,4.0,400.0
Kerala,WAYANAD,2001,Whole Year ,Tea,6049.0,15255.0
Kerala,WAYANAD,2001,Winter     ,Rice,9903.0,24725.0
Kerala,WAYANAD,2002,Summer     ,Rice,2498.0,6548.0
Kerala,WAYANAD,2002,Whole Year ,Banana,11466.0,77963.0
Kerala,WAYANAD,2002,Whole Year ,Coconut ,10947.0,51000000.0
Kerala,WAYANAD,2002,Whole Year ,Coffee,66973.0,52697.0
Kerala,WAYANAD,2002,Whole Year ,Mango,4830.0,11416.0
Kerala,WAYANAD,2002,Whole Year ,Papaya,399.0,2664.0
Kerala,WAYANAD,2002,Whole Year ,Rubber,6451.0,4753.0
Kerala,WAYANAD,2002,Whole Year ,Sugarcane,5.0,500.0
Kerala,WAYANAD,2002,Whole Year ,Tea,6049.0,10983.0
Kerala,WAYANAD,2002,Winter     ,Rice,10490.0,24778.0
Kerala,WAYANAD,2003,Summer     ,Rice,2168.0,4872.0
Kerala,WAYANAD,2003,Whole Year ,Banana,11819.0,80162.0
Kerala,WAYANAD,2003,Whole Year ,Coconut ,11098.0,47000000.0
Kerala,WAYANAD,2003,Whole Year ,Mango,4604.0,11764.0
Kerala,WAYANAD,2003,Whole Year ,Papaya,433.0,2888.0
Kerala,WAYANAD,2003,Whole Year ,Sugarcane,2.0,200.0
Kerala,WAYANAD,2003,Winter     ,Rice,10175.0,23549.0
Kerala,WAYANAD,2004,Summer     ,Rice,2324.0,6278.0
Kerala,WAYANAD,2004,Whole Year ,Banana,12278.0,108021.0
Kerala,WAYANAD,2004,Whole Year ,Coconut ,11337.0,40000000.0
Kerala,WAYANAD,2004,Whole Year ,Sugarcane,2.0,200.0
Kerala,WAYANAD,2004,Winter     ,Rice,9007.0,22928.0
Kerala,WAYANAD,2005,Summer     ,Rice,2232.0,6353.0
Kerala,WAYANAD,2005,Whole Year ,Banana,12842.0,115160.0
Kerala,WAYANAD,2005,Whole Year ,Coconut ,11517.0,38000000.0
Kerala,WAYANAD,2005,Whole Year ,Sugarcane,2.0,180.0
Kerala,WAYANAD,2005,Winter     ,Rice,9271.0,22032.0
Kerala,WAYANAD,2006,Summer     ,Rice,2567.0,7607.0
Kerala,WAYANAD,2006,Whole Year ,Banana,11885.0,88065.0
Kerala,WAYANAD,2006,Whole Year ,Coconut ,12034.0,47000000.0
Kerala,WAYANAD,2006,Whole Year ,Sugarcane,1.0,30.0
Kerala,WAYANAD,2006,Winter     ,Rice,9265.0,23115.0
Kerala,WAYANAD,2007,Summer     ,Rice,2995.0,8606.0
Kerala,WAYANAD,2007,Whole Year ,Banana,12123.0,90427.0
Kerala,WAYANAD,2007,Whole Year ,Coconut ,12292.0,45000000.0
Kerala,WAYANAD,2007,Whole Year ,Sugarcane,1.0,30.0
Kerala,WAYANAD,2007,Winter     ,Rice,9413.0,23473.0
Kerala,WAYANAD,2008,Summer     ,Rice,2896.0,8154.0
Kerala,WAYANAD,2008,Whole Year ,Banana,10859.0,65238.0
Kerala,WAYANAD,2008,Whole Year ,Coconut ,11016.0,38000000.0
Kerala,WAYANAD,2008,Whole Year ,Sugarcane,7.0,
Kerala,WAYANAD,2008,Winter     ,Rice,9850.0,25707.0
Kerala,WAYANAD,2009,Summer     ,Rice,2419.0,6819.0
Kerala,WAYANAD,2009,Whole Year ,Banana,8318.0,71627.0
Kerala,WAYANAD,2009,Whole Year ,Coconut ,10200.0,46000000.0
Kerala,WAYANAD,2009,Whole Year ,Sugarcane,7.0,
Kerala,WAYANAD,2009,Winter     ,Rice,10576.0,26338.0
Kerala,WAYANAD,2010,Summer     ,Rice,1834.85,5266.37
Kerala,WAYANAD,2010,Whole Year ,Banana,10466.5,87967.67
Kerala,WAYANAD,2010,Whole Year ,Coconut ,10043.34,50745000.0
Kerala,WAYANAD,2010,Whole Year ,Sugarcane,2.47,17.6
Kerala,WAYANAD,2010,Winter     ,Rice,9218.78,22644.74
Kerala,WAYANAD,2011,Summer     ,Rice,1336.82,3551.95
Kerala,WAYANAD,2011,Whole Year ,Banana,12358.78,107243.88
Kerala,WAYANAD,2011,Whole Year ,Coconut ,10515.38,48039000.0
Kerala,WAYANAD,2011,Whole Year ,Sugarcane,3.08,
Kerala,WAYANAD,2011,Winter     ,Rice,7658.14,19974.22
Kerala,WAYANAD,2012,Summer     ,Rice,1034.0,2765.0
Kerala,WAYANAD,2012,Whole Year ,Banana,12086.0,94955.0
Kerala,WAYANAD,2012,Whole Year ,Coconut ,9995.0,46000000.0
Kerala,WAYANAD,2012,Whole Year ,Mango,4226.0,10210.0
Kerala,WAYANAD,2012,Whole Year ,Papaya,352.0,3045.0
Kerala,WAYANAD,2012,Whole Year ,Sugarcane,2.0,
Kerala,WAYANAD,2012,Winter     ,Rice,9196.0,25287.0
Kerala,WAYANAD,2013,Summer     ,Rice,1522.0,4062.0
Kerala,WAYANAD,2013,Whole Year ,Banana,11579.0,98518.0
Kerala,WAYANAD,2013,Whole Year ,Coconut ,11725.0,65000000.0
Kerala,WAYANAD,2013,Whole Year ,Mango,5710.0,25581.0
Kerala,WAYANAD,2013,Whole Year ,Sugarcane,1.0,
Kerala,WAYANAD,2013,Winter     ,Rice,9959.0,26693.0
Kerala,WAYANAD,2014,Summer     ,Rice,1039.0,2844.0
Kerala,WAYANAD,2014,Whole Year ,Banana,10719.0,100284.0
Kerala,WAYANAD,2014,Whole Year ,Coconut ,10326.0,59000000.0
Kerala,WAYANAD,2014,Whole Year ,Maize,1.0,
Kerala,WAYANAD,2014,Whole Year ,Sugarcane,0.75,
Kerala,WAYANAD,2014,Winter     ,Rice,8651.0,23324.0
Madhya Pradesh,AGAR MALWA,2013,Kharif     ,Maize,15270.0,16578.0
Madhya Pradesh,AGAR MALWA,2013,Kharif     ,Rice,2.0,1.0
Madhya Pradesh,AGAR MALWA,2013,Rabi       ,Wheat,40434.0,91502.0
Madhya Pradesh,AGAR MALWA,2013,Whole Year ,Sugarcane,14.0,530.0
Madhya Pradesh,ALIRAJPUR,2008,Kharif     ,Maize,37707.0,45428.0
Madhya Pradesh,ALIRAJPUR,2008,Kharif     ,Rice,7665.0,3561.0
Madhya Pradesh,ALIRAJPUR,2008,Rabi       ,Wheat,14047.0,25303.0
Madhya Pradesh,ALIRAJPUR,2008,Whole Year ,Sugarcane,3.0,90.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year ,Maize,38269.0,34443.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year ,Rice,7226.0,3008.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year ,Sugarcane,1.0,30.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year ,Wheat,13700.0,24847.0
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Maize,38468.0,43669.0
Madhya Pradesh,ALIRAJPUR,2010,Kharif     ,Rice,7122.0,5226.0
Madhya Pradesh,ALIRAJPUR,2010,Rabi       ,Wheat,15612.0,28584.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Maize,38919.0,31776.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif     ,Rice,6823.0,5131.0
Madhya Pradesh,ALIRAJPUR,2011,Rabi       ,Wheat,14773.0,28261.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Maize,39203.0,76316.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif     ,Rice,7082.0,3857.0
Madhya Pradesh,ALIRAJPUR,2012,Rabi       ,Wheat,17561.0,53421.0
Madhya Pradesh,ALIRAJPUR,2012,Whole Year ,Sugarcane,6.0,220.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Maize,38841.0,30247.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif     ,Rice,6947.0,4361.0
Madhya Pradesh,ALIRAJPUR,2013,Rabi       ,Wheat,21006.0,54048.0
Madhya Pradesh,ALIRAJPUR,2013,Whole Year ,Sugarcane,8.0,400.0
Madhya Pradesh,ANUPPUR,2002,Whole Year ,Sugarcane,9.0,0.0
Madhya Pradesh,ANUPPUR,2003,Kharif     ,Maize,12105.0,15439.0
Madhya Pradesh,ANUPPUR,2003,Kharif     ,Rice,98997.0,63427.0
Madhya Pradesh,ANUPPUR,2003,Rabi       ,Wheat,14438.0,10222.0
Madhya Pradesh,ANUPPUR,2003,Whole Year ,Banana,2.0,35.0
Madhya Pradesh,ANUPPUR,2003,Whole Year ,Mango,26.0,0.0
Madhya Pradesh,ANUPPUR,2003,Whole Year ,Sugarcane,9.0,230.0
Madhya Pradesh,ANUPPUR,2004,Kharif     ,Maize,12232.0,12442.0
Madhya Pradesh,ANUPPUR,2004,Kharif     ,Rice,101146.0,48614.0
Madhya Pradesh,ANUPPUR,2004,Rabi       ,Wheat,13626.0,8967.0
Madhya Pradesh,ANUPPUR,2004,Whole Year ,Sugarcane,7.0,180.0
Madhya Pradesh,ANUPPUR,2005,Kharif     ,Maize,12186.0,12459.0
Madhya Pradesh,ANUPPUR,2005,Kharif     ,Rice,101813.0,109440.0
Madhya Pradesh,ANUPPUR,2005,Rabi       ,Wheat,13841.0,9830.0
Madhya Pradesh,ANUPPUR,2006,Kharif     ,Jute,64.0,122.0
Madhya Pradesh,ANUPPUR,2006,Kharif     ,Maize,12059.0,7836.0
Madhya Pradesh,ANUPPUR,2006,Kharif     ,Rice,101189.0,99704.0
Madhya Pradesh,ANUPPUR,2006,Rabi       ,Wheat,13737.0,10118.0
Madhya Pradesh,ANUPPUR,2006,Whole Year ,Banana,1.0,
Madhya Pradesh,ANUPPUR,2006,Whole Year ,Sugarcane,8.0,290.0
Madhya Pradesh,ANUPPUR,2007,Kharif     ,Maize,11960.0,8889.0
Madhya Pradesh,ANUPPUR,2007,Kharif     ,Rice,101031.0,64536.0
Madhya Pradesh,ANUPPUR,2007,Rabi       ,Wheat,11964.0,8230.0
Madhya Pradesh,ANUPPUR,2007,Whole Year ,Banana,1.0,20.0
Madhya Pradesh,ANUPPUR,2007,Whole Year ,Sugarcane,7.0,160.0
Madhya Pradesh,ANUPPUR,2008,Kharif     ,Maize,11947.0,9865.0
Madhya Pradesh,ANUPPUR,2008,Kharif     ,Rice,100199.0,104585.0
Madhya Pradesh,ANUPPUR,2008,Rabi       ,Wheat,12438.0,9059.0
Madhya Pradesh,ANUPPUR,2008,Whole Year ,Sugarcane,15.0,540.0
Madhya Pradesh,ANUPPUR,2009,Whole Year ,Banana,2.0,45.0
Madhya Pradesh,ANUPPUR,2009,Whole Year ,Maize,11733.0,7086.0
Madhya Pradesh,ANUPPUR,2009,Whole Year ,Rice,97064.0,56420.0
Madhya Pradesh,ANUPPUR,2009,Whole Year ,Sugarcane,16.0,520.0
Madhya Pradesh,ANUPPUR,2009,Whole Year ,Wheat,13072.0,8778.0
Madhya Pradesh,ANUPPUR,2010,Kharif     ,Maize,11619.0,8465.0
Madhya Pradesh,ANUPPUR,2010,Kharif     ,Rice,97568.0,63043.0
Madhya Pradesh,ANUPPUR,2010,Rabi       ,Wheat,10883.0,6963.0
Madhya Pradesh,ANUPPUR,2010,Whole Year ,Sugarcane,2.0,30.0
Madhya Pradesh,ANUPPUR,2011,Kharif     ,Maize,11468.0,10080.0
Madhya Pradesh,ANUPPUR,2011,Kharif     ,Rice,99732.0,102712.0
Madhya Pradesh,ANUPPUR,2011,Rabi       ,Wheat,11637.0,14752.0
Madhya Pradesh,ANUPPUR,2011,Whole Year ,Tobacco,1.0,
Madhya Pradesh,ANUPPUR,2012,Kharif     ,Maize,11464.0,15990.0
Madhya Pradesh,ANUPPUR,2012,Kharif     ,Rice,105693.0,118574.0
Madhya Pradesh,ANUPPUR,2012,Rabi       ,Wheat,13374.0,20455.0
Madhya Pradesh,ANUPPUR,2012,Whole Year ,Banana,2.0,
Madhya Pradesh,ANUPPUR,2013,Kharif     ,Maize,11342.0,15688.0
Madhya Pradesh,ANUPPUR,2013,Kharif     ,Rice,105066.0,190548.0
Madhya Pradesh,ANUPPUR,2013,Rabi       ,Wheat,13770.0,17542.0
Madhya Pradesh,ANUPPUR,2013,Whole Year ,Banana,1.0,
Madhya Pradesh,ANUPPUR,2013,Whole Year ,Tobacco,2.0,1.0
Madhya Pradesh,ASHOKNAGAR,2003,Kharif     ,Maize,7503.0,13087.0
Madhya Pradesh,ASHOKNAGAR,2003,Kharif     ,Rice,797.0,708.0
Madhya Pradesh,ASHOKNAGAR,2003,Rabi       ,Wheat,115613.0,123781.0
Madhya Pradesh,ASHOKNAGAR,2003,Whole Year ,Mango,112.0,0.0
Madhya Pradesh,ASHOKNAGAR,2003,Whole Year ,Orange,1.0,0.0
Madhya Pradesh,ASHOKNAGAR,2003,Whole Year ,Papaya,11.0,447.0
Madhya Pradesh,ASHOKNAGAR,2003,Whole Year ,Sugarcane,526.0,12200.0
Madhya Pradesh,ASHOKNAGAR,2004,Kharif     ,Maize,7500.0,10170.0
Madhya Pradesh,ASHOKNAGAR,2004,Kharif     ,Rice,875.0,714.0
Madhya Pradesh,ASHOKNAGAR,2004,Rabi       ,Wheat,115497.0,120388.0
Madhya Pradesh,ASHOKNAGAR,2004,Whole Year ,Sugarcane,374.0,8680.0
Madhya Pradesh,ASHOKNAGAR,2005,Kharif     ,Maize,7153.0,11282.0
Madhya Pradesh,ASHOKNAGAR,2005,Kharif     ,Rice,848.0,580.0
Madhya Pradesh,ASHOKNAGAR,2005,Rabi       ,Wheat,110382.0,139832.0
Madhya Pradesh,ASHOKNAGAR,2005,Whole Year ,Sugarcane,578.0,12640.0
Madhya Pradesh,ASHOKNAGAR,2006,Kharif     ,Maize,7580.0,8508.0
Madhya Pradesh,ASHOKNAGAR,2006,Kharif     ,Rice,809.0,543.0
Madhya Pradesh,ASHOKNAGAR,2006,Rabi       ,Wheat,112288.0,140309.0
Madhya Pradesh,ASHOKNAGAR,2006,Whole Year ,Sugarcane,769.0,19110.0
Madhya Pradesh,ASHOKNAGAR,2007,Kharif     ,Maize,7549.0,11188.0
Madhya Pradesh,ASHOKNAGAR,2007,Kharif     ,Rice,803.0,631.0
Madhya Pradesh,ASHOKNAGAR,2007,Rabi       ,Wheat,104899.0,119871.0
Madhya Pradesh,ASHOKNAGAR,2007,Whole Year ,Sugarcane,1138.0,27900.0
Madhya Pradesh,ASHOKNAGAR,2008,Kharif     ,Maize,7223.0,10200.0
Madhya Pradesh,ASHOKNAGAR,2008,Kharif     ,Rice,593.0,418.0
Madhya Pradesh,ASHOKNAGAR,2008,Rabi       ,Wheat,105343.0,147956.0
Madhya Pradesh,ASHOKNAGAR,2008,Whole Year ,Sugarcane,1007.0,25020.0
Madhya Pradesh,ASHOKNAGAR,2009,Whole Year ,Maize,6923.0,8812.0
Madhya Pradesh,ASHOKNAGAR,2009,Whole Year ,Rice,544.0,383.0
Madhya Pradesh,ASHOKNAGAR,2009,Whole Year ,Sugarcane,612.0,14810.0
Madhya Pradesh,ASHOKNAGAR,2009,Whole Year ,Wheat,109105.0,173044.0
Madhya Pradesh,ASHOKNAGAR,2010,Kharif     ,Maize,6749.0,9787.0
Madhya Pradesh,ASHOKNAGAR,2010,Kharif     ,Rice,609.0,494.0
Madhya Pradesh,ASHOKNAGAR,2010,Rabi       ,Wheat,110298.0,193043.0
Madhya Pradesh,ASHOKNAGAR,2010,Whole Year ,Sugarcane,657.0,11990.0
Madhya Pradesh,ASHOKNAGAR,2011,Kharif     ,Maize,7222.0,8225.0
Madhya Pradesh,ASHOKNAGAR,2011,Kharif     ,Rice,874.0,806.0
Madhya Pradesh,ASHOKNAGAR,2011,Rabi       ,Wheat,123302.0,291230.0
Madhya Pradesh,ASHOKNAGAR,2011,Whole Year ,Sugarcane,511.0,11430.0
Madhya Pradesh,ASHOKNAGAR,2012,Kharif     ,Maize,5500.0,14966.0
Madhya Pradesh,ASHOKNAGAR,2012,Kharif     ,Rice,1329.0,3883.0
Madhya Pradesh,ASHOKNAGAR,2012,Rabi       ,Wheat,125817.0,325956.0
Madhya Pradesh,ASHOKNAGAR,2012,Whole Year ,Sugarcane,418.0,14500.0
Madhya Pradesh,ASHOKNAGAR,2013,Kharif     ,Maize,4551.0,7299.0
Madhya Pradesh,ASHOKNAGAR,2013,Kharif     ,Rice,1409.0,2336.0
Madhya Pradesh,ASHOKNAGAR,2013,Rabi       ,Wheat,139588.0,350656.0
Madhya Pradesh,ASHOKNAGAR,2013,Whole Year ,Sugarcane,233.0,7680.0
Madhya Pradesh,BALAGHAT,1997,Kharif     ,Maize,4600.0,4400.0
Madhya Pradesh,BALAGHAT,1997,Rabi       ,Wheat,13100.0,6500.0
Madhya Pradesh,BALAGHAT,1998,Kharif     ,Maize,4500.0,6700.0
Madhya Pradesh,BALAGHAT,1998,Kharif     ,Rice,245200.0,230000.0
Madhya Pradesh,BALAGHAT,1998,Rabi       ,Wheat,15300.0,13200.0
Madhya Pradesh,BALAGHAT,1998,Whole Year ,Sugarcane,1767.0,56550.0
Madhya Pradesh,BALAGHAT,1999,Kharif     ,Maize,4587.0,7572.0
Madhya Pradesh,BALAGHAT,1999,Kharif     ,Rice,249741.0,333339.0
Madhya Pradesh,BALAGHAT,1999,Rabi       ,Wheat,18548.0,18630.0
Madhya Pradesh,BALAGHAT,1999,Whole Year ,Sugarcane,1333.0,57740.0
Madhya Pradesh,BALAGHAT,2000,Kharif     ,Maize,4579.0,7081.0
Madhya Pradesh,BALAGHAT,2000,Kharif     ,Rice,246559.0,209385.0
Madhya Pradesh,BALAGHAT,2000,Rabi       ,Wheat,14004.0,9796.0
Madhya Pradesh,BALAGHAT,2000,Whole Year ,Sugarcane,1847.0,37420.0
Madhya Pradesh,BALAGHAT,2001,Kharif     ,Maize,4462.0,10377.0
Madhya Pradesh,BALAGHAT,2001,Kharif     ,Rice,249479.0,358158.0
Madhya Pradesh,BALAGHAT,2001,Rabi       ,Wheat,15963.0,14630.0
Madhya Pradesh,BALAGHAT,2001,Whole Year ,Banana,16.0,168.0
Madhya Pradesh,BALAGHAT,2001,Whole Year ,Sugarcane,963.0,38500.0
Madhya Pradesh,BALAGHAT,2001,Whole Year ,Tobacco,3.0,2.0
Madhya Pradesh,BALAGHAT,2002,Kharif     ,Maize,4446.0,9525.0
Madhya Pradesh,BALAGHAT,2002,Kharif     ,Rice,247502.0,207801.0
Madhya Pradesh,BALAGHAT,2002,Rabi       ,Wheat,16629.0,17587.0
Madhya Pradesh,BALAGHAT,2002,Whole Year ,Banana,23.0,769.0
Madhya Pradesh,BALAGHAT,2002,Whole Year ,Mango,115.0,0.0
Madhya Pradesh,BALAGHAT,2002,Whole Year ,Papaya,1.0,73.0
Madhya Pradesh,BALAGHAT,2002,Whole Year ,Sugarcane,835.0,36160.0
Madhya Pradesh,BALAGHAT,2002,Whole Year ,Tobacco,1.0,1.0
Madhya Pradesh,BALAGHAT,2003,Kharif     ,Maize,4445.0,8237.0
Madhya Pradesh,BALAGHAT,2003,Kharif     ,Rice,252065.0,370435.0
Madhya Pradesh,BALAGHAT,2003,Rabi       ,Wheat,16311.0,17415.0
Madhya Pradesh,BALAGHAT,2003,Whole Year ,Banana,25.0,479.0
Madhya Pradesh,BALAGHAT,2003,Whole Year ,Mango,109.0,0.0
Madhya Pradesh,BALAGHAT,2003,Whole Year ,Orange,24.0,0.0
Madhya Pradesh,BALAGHAT,2003,Whole Year ,Papaya,2.0,0.0
